1714	-0.21
1715	0.77
1716	-1.3
1717	-0.43
1718	1.53
1719	1.32
1720	0.01
1721	-0.21
1722	0.33
1723	0.88
1724	1.21
1725	0.01
1726	0.88
1727	0.88
1728	1.21
1729	0.23
1730	0.23
1731	-0.1
1732	0.33
1733	0.12
1734	0.44
1735	-0.54
1736	0.44
1737	0.44
1738	-0.1
1739	0.66
1740	-1.3
1741	-0.54
1742	-0.32
1743	-0.43
1744	-0.21
1745	0.01
1746	0.01
1747	-0.32
1748	-0.21
1749	-0.32
1750	-0.1
1751	-0.97
1752	-0.21
1753	0.66
1754	0.23
1755	0.44
1756	-0.1
1757	0.12
1758	-0.1
1759	0.66
1760	0.99
1761	0.66
1762	0.66
1763	-0.43
1764	0.44
1765	0.33
1766	-0.21
1767	-0.43
1768	0.01
1769	-0.1
1770	-0.97
1771	0.01
1772	0.12
1773	-0.32
1774	0.55
1775	-0.32
1776	-0.32
1777	-0.43
1778	0.01
1779	0.33
1780	0.23
1781	0.66
1782	-0.43
1783	0.01
1784	0.01
1785	-0.86
1786	-0.1
1787	-0.86
1788	0.55
1789	-0.32
1790	0.44
1791	0.44
1792	-0.32
1793	-0.32
1794	0.55
1795	0.12
1796	-0.43
1797	-0.32
1798	0.88
1799	-1.63
1800	-0.43
1801	-0.32
1802	0.99
1803	-0.43
1804	0.55
1805	-0.65
1806	0.33
1807	0.23
1808	-0.32
1809	-0.21
1810	-0.43
1811	1.32
1812	-0.43
1813	-0.43
1814	-0.54
1815	0.33
1816	-2.06
1817	-0.76
1818	0.01
1819	0.33
1820	-0.1
1821	-0.76
1822	1.86
1823	-0.54
1824	-1.3
1825	0.01
1826	0.12
1827	0.66
1828	0.01
1829	-0.76
1830	1.1
1831	-0.21
1832	-0.65
1833	-0.1
1834	0.99
1835	1.32
1836	-0.76
1837	-0.21
1838	-0.21
1839	0.44
1840	-0.1
1841	0.12
1842	1.53
1843	-1.3
1844	-0.43
1845	-0.43
1846	1.64
1847	-0.32
1848	0.33
1849	-0.1
1850	-1.3
1851	-1.52
1852	-0.21
1853	-0.1
1854	-0.21
1855	-1.19
1856	0.44
1857	0.77
1858	-0.21
1859	0.88
1860	-1.19
1861	0.01
1862	1.43
1863	0.77
1864	0.01
1865	0.66
1866	0.77
1867	0.99
1868	1.75
1869	0.33
1870	0.66
1871	-0.76
1872	-0.32
1873	0.23
1874	NAN
1875	NAN
1876	-0.54
1877	0.66
1878	0.12
1879	-1.19
1880	-0.43
1881	0.88
1882	0.01
1883	0.33
1884	0.55
1885	0.66
1886	0.55
1887	0.23
1888	-0.65
1889	0.33
1890	-0.21
1891	-0.86
1892	0.23
1893	1.32
1894	0.77
1895	0.33
1896	-0.32
1897	0.77
1898	-0.1
1899	0.23
1900	0.23
1901	1.1
1902	0.01
1903	-0.65
1904	1.1
1905	0.88
1906	-0.1
1907	-0.32
1908	0.55
1909	-0.97
1910	-0.21
1911	0.66
1912	0.66
1913	-0.65
1914	-0.1
1915	1.21
1916	0.01
1917	0.55
1918	0.33
1919	-0.65
1920	0.66
1921	1.1
1922	0.77
1923	-0.43
1924	-0.32
1925	-0.1
1926	-0.76
1927	-0.21
1928	0.12
1929	-0.21
1930	NAN
1931	0.33
1932	-0.76
1933	-0.76
1934	1.32
1935	0.33
1936	-0.32
1937	0.77
1938	-0.21
1939	-1.41
1940	-0.1
1941	-0.32
1942	-0.76
1943	0.12
1944	-0.32
1945	0.88
1946	0.44
1947	NAN
1948	-0.76
1949	-0.21
1950	1.32
1951	-0.43
1952	0.88
1953	0.66
1954	-0.1
1955	0.01
1956	-1.08
1957	-0.21
1958	0.01
1959	0.88
1960	0.55
1961	0.12
1962	-1.08
1963	-0.43
1964	0.77
1965	-0.86
1966	0.77
1967	0.23
1968	-0.21
1969	-0.43
1970	-0.76
