# Tarawa Coral Stable Isotope and Geochemistry Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:1845
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/readme_tarawa.txt
# Original_Source_URL: http://www.ncdc.noaa.gov/paleo/image/coral/tar39c13.gif
# Original_Source_URL: http://www.ncdc.noaa.gov/paleo/image/coral/tar39o18.gif
# Original_Source_URL: http://www.ncdc.noaa.gov/paleo/image/coral/tar44c13.gif
# Original_Source_URL: http://www.ncdc.noaa.gov/paleo/image/coral/tar44o18.gif
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 1994-06
#--------------------
# Title
#	Study_Name: Tarawa Coral Stable Isotope and Geochemistry Data
#--------------------
# Investigators
#       Investigators: Cole, J. E.; Fairbanks, R. G.; Shen, G. T.
#--------------------
# Description_and_Notes
#	Description: High-resolution (monthly) coral stable isotope and Mn/Ca  from Tarawa Atoll, Republic of Kiribati. Included are 20 year  (1959-1979 AD) records of d13C and d18O (Cole and Fairbanks, 1990)  and Mn/Ca (Shen et al. 1992), plus a 96 year (1894 - 1990 AD)  record of d18O (Cole et al. 1993). Data are stable isotope data presented by Cole and Fairbanks (1990)  and Mn/Ca data presented by Shen et al. (1992) for 1959-1979 AD,  and d18O data presented by Cole, Fairbanks, and Shen (1993) for  the years 1894-1990.  All stable isotopes were measured on  untreated coral samples at Lamont-Doherty Earth Observatory by  J. Cole and R. Fairbanks, on a Finnigan MAT-251 mass spectrometer  with automated Carousel-48 carbonate device.  Raw values are in  standard per mil notation relative to PDB. For normalization in  Cole et al. 1993, we subtracted the monthly mean from each monthly  value and divided by the standard deviation of the full dataset.  Measurement precisions are 0.08 per mil for d18O and 0.04 per mil  for d13C. Mn/Ca measurements were performed at the University of  Washington by G. Shen and L. Linn by graphite furnace atomic  absorption spectrophotometry; only coral LDGO-44 was analyzed  for Mn/Ca. Sample treatment procedures are described in  Shen et al. (1992). Average departures from duplicate means  are 1.6 nmol Mn/mol Ca. Ages for all samples in this file  were derived from annual variations in d13C, assumed to  correspond with annual rainy seasons as described in Cole  and Fairbanks (1990).  Density banding confirms these ages  for LDGO-44 samples, but coral LDGO-39 did not exhibit  clearly annual banding patterns. For Mn/Ca data prior to  1962 in LDGO-44, ages were determined by extrapolation  based on density band data, as isotopic data only extends  to 1962 in LDGO-44. 
#--------------------
# Publication 
#       Authors: Cole, J. E.; Fairbanks, R. G.; Shen, G. T.
#       Published_Date_or_Year: 1993-06-18     
#       Published_Title: The Spectrum of Recent Variability in the Southern Oscillation:  Results from a Tarawa Atoll Coral.
#       Journal_Name: Science
#       Volume: 260
#       Edition: 
#       Issue: 5115
#       Pages: 1790-1793
#       DOI: 10.1126/science.260.5115.1790
#       Online_Resource: 
#       Full_Citation: Cole, J.E., R.G. Fairbanks, and G.T. Shen. 1993.  The Spectrum of Recent Variability in the Southern Oscillation:  Results from a Tarawa Atoll Coral.  Vol. 260, no. 5115, pp. 1790-1793, 18 June 1993.  DOI:10.1126/science.260.5115.1790 
#       Abstract: In the western tropical Pacific, the interannual migration of  the Indonesian Low convective system causes changes in rainfall  that dominate the regional signature of the El Ni�o-Southern  Oscillation (ENSO) system. A 96-year oxygen isotope record from  a Tarawa Atoll coral (1�N, 172�E) reflects regional convective  activity through rainfall-induced salinity changes. This monthly  resolution record spans twice the length of the local climatological  record and provides a history of ENSO variability comparable  in quality with those derived from instrumental climate data.  Comparison of this coral record with a historical chronology  of EI Ni�o events indicates that climate anomalies in coastal  South America are occasionally decoupled from Pacific-wide ENSO  extremes. Spectral analysis suggests that the distribution of  variance in this record has shifted among annual to interannual  periods during the present century, concurrent with observed  changes in the strength of the Southern Oscillation.
#--------------------
# Publication 
#       Authors: Cole, J. E.; Fairbanks, R. G.
#       Published_Date_or_Year: 1990     
#       Published_Title: The Southern Oscillation recorded in the d18O of corals  from Tarawa Atoll. 
#       Journal_Name: Paleoceanography
#       Volume: 5
#       Edition: 
#       Issue: 5
#       Pages: 669-683
#       DOI: 10.1029/PA005i005p00669
#       Online_Resource: 
#       Full_Citation: Cole, J.E., and R.G. Fairbanks. 1990.  The Southern Oscillation recorded in the d18O of corals  from Tarawa Atoll.  Paleoceanography, Vol. 5, No. 5, pp. 669-683.  doi:10.1029/PA005i005p00669 
#       Abstract: In the western equatorial Pacific, the El Ni�o/Southern Oscillation  (ENSO) phenomenon is characterized by precipitation variability  associated with the migration of the Indonesian low pressure cell  to the region of the date line and the equator. During ENSO events,  Tarawa Atoll (1�N, 172�E) experiences heavy rainfall which has an  estimated d18O of about -8 to -10� d18OSMOW. At Tarawa, sufficient  precipitation of this composition falls during ENSO events to alter  the d18O and the salinity of the surface waters. Oxygen isotope  records from two corals collected off the reef crest of Tarawa  reflect rainfall variations associated with both weak and strong  ENSO conditions, with approximately monthly resolution.  Coral skeletal d18O variations due to small sea surface temperature  (SST) changes are secondary. These records demonstrate the remarkable  ability of this technique to reconstruct variations in the position  of the Indonesian Low from coral d18O records in the western  equatorial Pacific, a region which has few paleoclimatic records.  The coral isotopic data correctly resolve the relative magnitudes  of recent variations in the Southern Oscillation Index.  Combining the Tarawa record with an oxygen isotopic history  from a Gal�pagos Islands coral demonstrates the ability to  distinguish the meteorologic (precipitation) and oceanographic  (SST) anomalies that characterize ENSO events across the Pacific  Basin over the period of common record (1960�1979). Comparison of  the intensity of climatic anomalies at these two sites yields  insight into the spatial variability of ENSO events.  Isotope records from older corals can provide high-resolution,  Pacific-wide reconstructions of ENSO behavior during periods  of different climate boundary conditions. 
#--------------------
# Publication 
#       Authors: Shen, G. T.; Linn, L. J.; Campbell, T. M.; Cole, J. E.
#       Published_Date_or_Year: 1992    
#       Published_Title: A chemical indicator of trade wind reversal in corals  from the western tropical Pacific.
#       Journal_Name: Journal of Geophysical Research
#       Volume: 97
#       Edition: 
#       Issue: 
#       Pages: 12,689-12,697
#       DOI: 10.1029/92JC00951
#       Online_Resource: 
#       Full_Citation: Shen, G.T., L.J. Linn, T.M. Campbell, J.E. Cole,  and R.G. Fairbanks. 1992.  A chemical indicator of trade wind reversal in corals  from the western tropical Pacific.  Journal of Geophysical Research, Vol. 97, C8, pp. 12,689-12,697.  doi:10.1029/92JC00951 
#       Abstract: Historical levels of manganese have been measured in the annual  rings of a reef coral from Tarawa atoll (1�30'N, 173�E) in order  to assess the temporal variability of this trace element in  surface waters of the western tropical Pacific. Seasonal  variability associated with vertical mixing is not apparent  as is the case in the eastern Pacific; however, Mn/Ca ratios  are highly perturbed during three El Ni�o-Southern Oscillation  (ENSO) events (1965, 1972, 1976) that occurred within the growth  period 1960�1977. For approximately 6 months during each of these  events, Mn/Ca ratios increase by 50-80% from a background of 27  nmol Mn/mol Ca. These features co-occur with negative d18O pulses  recorded in the same coral which result from anomalously abundant  rainfall. Wet deposition of Mn, however, does not appear to be an  adequate source to account for the inferred surface ocean  enrichments. The most plausible explanation has to do with the  transient appearance of westerly winds along the equator during  ENSO periods. Particularly vigorous westerly wind "bursts"  (sometimes averaging 10 m/sec or more over 16 hours) during  the aforementioned years may have generated wind waves of  sufficient strength to create an aura of particulate and  diagenetically remobilized Mn from within the shallow westward  facing lagoon of Tarawa. This interpretation is supported by  relatively high Mn concentrations measured in pore waters of  Tarawa lagoon sediments. The results suggest a useful new  chemical tracer of historical ENSO conditions in the western  Pacific basin. 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Tarawa Atoll, Republic of Kiribati
#       Location: Ocean>Pacific Ocean>Central Pacific Ocean>Kiribati
#	Country: Republic of Kiribati 
#	Northernmost_Latitude: 1 
# 	Southernmost_Latitude: 1 
# 	Easternmost_Longitude: 172 
# 	Westernmost_Longitude: 172 
# 	Elevation: -3 m  
#------------------
# Data_Collection   
#	Collection_Name: 93tara02a 
#	Earliest_Year: 1894 
#	Most_Recent_Year: 1990 
#	Time_Unit: Year AD 
#	Core_Length: .26 m
#	Notes: Original core name- LDGO-44
#------------------
# Species
#	Species_Name: Hydnophora microconos
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 	
#----------------	
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##depth_mm	depth of sample, , , mm, , Corals and Sclerosponges, , ,N
##age_AD	age, , ,years AD, , Corals and Sclerosponges, , ,N
##del18o	raw delta 18 Oxygen, Hydnophora microconos, , per mil VPDB, , Corals and Sclerosponges, , instrument: Finnigan MAT-251 mass spectrometer,N 				
##del13c	delta 13 Carbon, Hydnophora microconos, , per mil VPDB, , Corals and Sclerosponges, , instrument: Finnigan MAT-251 mass spectrometer,N
##Mn/Ca	Manganese Calcium ratio, Hydnophora microconos, , nmol/mol, , Corals and Sclerosponges, , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
depth_mm	age_AD	del18o	del13c	Mn/Ca
NAN	NAN	NAN	NAN	NAN
NAN	1961.00	NAN	NAN	NAN
NAN	1961.90	NAN	NAN	27.7
NAN	NAN	NAN	NAN	NAN
NAN	1960.75	NAN	NAN	NAN
NAN	1960.70	NAN	NAN	30.7
NAN	NAN	NAN	NAN	NAN
NAN	1960.50	NAN	NAN	28.8
NAN	NAN	NAN	NAN	NAN
NAN	1960.25	NAN	NAN	NAN
NAN	1960.20	NAN	NAN	30.6
