# Pulau Langkai Makassar Strait 120 Year Coral 14C Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:10272
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/langkai2008.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date:  2011-01-01
#--------------------
# Title
#	Study_Name: Pulau Langkai, Makassar Strait 120 Year Coral 14C Data
#--------------------
# Investigators
#       Investigators: Fallon, S.J.; Guilderson, T.P. 
#--------------------
# Description_and_Notes
#	Description: Coral radiocarbon (Delta-14C) on untreated, low-speed drilled samples. Precision is +/-3.5 per mil as documented by an in-house homogenized coral standard, and presented as AGE CORRECTED DELTA-14C [see Stuiver and Polach, 1977].  Cores were taken from a large Porites lutea coral in 4m water depth from the south coast of Langkai Island 35km west of Sulawesi by M. Moore. Cores were split and cleaned with distilled water. After identifying the major vertical growth axis, the coral was sequentially sampled at 2 mm increments with a low-speed drill. Splits (~1 mg) were reacted in vacuo in a modified autocarbonate device at 90 C and the purified CO2 analyzed on a gas source stable isotope ratio mass spectrometer. The  remaining sample splits (~10 mg) were placed in individual reaction chambers, evacuated, heated, and then acidified with orthophosphoric acid at 90 C.  The evolved CO2 was  purified, trapped, and converted to graphite in the presence of hydrogen and an iron catalyst in individual reactors [Vogel et al., 1987]. Graphite targets were measured at the Center for Accelerator Mass Spectrometry, Lawrence Livermore National Laboratory [Davis et al., 1990].  Radiocarbon results are reported as age-corrected Delta-14C (per mil) as defined  by Stuiver and Polach [1977] and include the d13C correction obtained from the stable isotope results.  Analytical precision and accuracy of the radiocarbon measurements is ~+/-3.5 per mil (1s) based on repeated analyses of an in-house homogenized near-modern coral and accepted secondary and tertiary radiocarbon standards.   An initial age-model was constructed using the seasonal variability in coral d13C. To generate the primary time series we pinned the minimum d13C to February of each year, and linearly interpolated the data between marker points. Coral d18O is negatively correlated with water temperature, the summer d18O coral signal is heavily influenced by rainfall and runoff, so we matched the coral d18O maxima to the winter SST minimum from the GOSTA SST atlas.  Age model uncertainties are estimated to be better than +/- 2 months.  In keeping with the definition of "high-precision radiocarbon" data have been rounded to zero significant figures. 
#--------------------
# Publication 
#       Authors: Fallon, S.J.; Guilderson, T.P.
#       Published_Date_or_Year: 2008      
#       Published_Title: Surface water processes in the Indonesian throughflow as documented by a high-resolution coral D14C record
#       Journal_Name: Journal of Geophysical Research
#       Volume: 113
#       Edition: 
#       Issue: 
#       Pages: 
#       DOI: 10.1029/2008JC004722
#       Online_Resource: 
#       Full_Citation: Fallon, S.J. and T.P. Guilderson. 2008. Surface water processes in the Indonesian throughflow as documented by a high-resolution coral D14C record. J. Geophys. Res., 113, C09001, doi:10.1029/2008JC004722
#       Abstract: To explore the seasonal to decadal variability in surface water masses that contribute to the Indonesian throughflow, we have generated a 115-year bimonthly coral-based radiocarbon time series from a coral in the Makassar Straits. In the pre-bomb (pre-1955) era from 1890 to 1954, the radiocarbon time series occasionally displays a small seasonal signal (10-15%). After 1954 the radiocarbon record increases rapidly, in response to the increased atmospheric 14C content caused by nuclear weapons testing.  From 1957 to 1986 the record displays clear seasonal variability from 15 to 60% and the post-bomb peak (163 per mil) occurred in 1974. The seasonal cycle of radiocarbon can be attributed to variations of surface waters passing through the South Makassar Strait. Southern Makassar is under the influence of the Northwest Monsoon, which is responsible for the high austral summer radiocarbon (North Pacific waters) and the Southeast Monsoon that flushes back a mixture of low (South Pacific and upwelling altered) radiocarbon water from the Banda Sea. The coral record also shows a significant 14C peak in 1955 due to the bomb-14C water advected into this region from nuclear weapons tests in the Marshall Islands in 1954.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: U.S. Department of Energy
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: University of California Lawrene Livermore National Laboratory
#       Grant: 01-ERI-009
#------------------
# Site_Information 
#       Site_Name: South Pulau Langkai Island
#       Location: Ocean>Indian Ocean>Indonesia
#	Country: Indonesia 
#	Northernmost_Latitude: -5.033333
# 	Southernmost_Latitude: -5.033333
# 	Easternmost_Longitude: 119.066667
# 	Westernmost_Longitude: 119.066667
# 	Elevation:  -4 m
#------------------
# Data_Collection   
#	Collection_Name: 08indo01a
#	Earliest_Year: 1870
#	Most_Recent_Year: 1990
#	Time_Unit: y_ad
#	Core_Length: 2.3 m
#	Notes: previous name- Langkai2008coralc14
#------------------
# Species 
#	Species_Name: Porites lutea
#	Common_Name: Finger coral
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , Corals and Sclerosponges, , ,N
##d14C	delta age-corrected delta 14 Carbon, Porites lutea, , permil NBS oxalic acid, , Corals and Sclerosponges, d13C age correction, stable isotope mass spectrometry, N 
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN
#
age	d14C
1945.74	-59
1945.67	-55
1945.51	-53
1945.35	-52
1945.2	-52
1945.04	-59
1944.98	-62
1944.93	-60
1944.87	-57
1944.81	-53
1944.76	-51
1944.7	-58
1944.64	-60
1944.58	-51
1944.45	-54
1944.31	-56
1944.18	-55
1944.04	-55
1943.91	-63
1943.77	-50
1943.64	-55
1943.5	-55
1943.42	-55
1943.35	-59
1943.27	-55
1943.19	-60
1943.12	-53
1943.04	-58
1942.96	-60
1942.88	NAN
1942.81	-55
1942.73	-56
1942.65	-57
1942.58	-59
1942.5	-57
1942.41	-54
1942.32	-55
1942.23	-61
1942.13	-57
1942.04	-56
1941.93	-56
1941.81	-59
1941.7	-64
1941.58	-49
1941.31	-56
1941.04	-52
1940.98	-55
1940.93	-49
1940.87	-58
1940.81	-56
1940.76	-58
1940.7	-57
1940.64	-54
1940.58	-59
1940.47	-57
1940.37	-54
1940.26	-55
1940.15	-55
1940.04	-65
1939.94	-58
1939.84	-59
1939.74	-51
1939.64	-57
1939.54	-53
1939.44	-59
1939.34	-60
1939.24	-56
1939.14	-57
1939.04	-49
1938.95	-52
1938.86	-53
1938.77	-54
1938.67	-53
1938.58	-49
1938.4	-53
1938.22	-59
1938.04	-52
1937.98	-51
1937.93	-51
1937.87	-53
1937.81	-52
1937.76	-51
1937.7	-53
1937.64	-53
1937.58	-52
1937.45	-53
1937.31	-52
1937.18	-54
1937.04	-56
1936.95	-56
1936.86	-55
1936.77	-61
1936.67	-62
1936.58	-58
1936.45	-57
1936.31	-56
1936.18	-75
1936.04	-56
1935.93	-51
1935.81	-55
1935.7	-53
1935.58	-56
1935.31	-56
1935.04	-58
1934.95	-52
1934.86	-58
1934.77	-53
1934.68	-53
1934.59	-56
1934.5	-56
1934.41	-57
1934.31	-63
1934.22	-55
1934.13	-58
1934.04	-50
1933.98	-59
1933.91	-64
1933.85	-57
1933.78	-58
1933.71	-59
1933.65	-54
1933.58	-54
1933.47	-61
1933.37	-58
1933.26	-54
1933.15	-48
1933.04	-55
1932.95	-54
1932.86	-57
1932.77	-58
1932.68	-56
1932.59	-55
1932.5	-59
1932.41	-58
1932.31	-51
1932.22	-49
1932.13	-54
1932.04	-60
1931.96	-59
1931.89	-54
1931.81	-51
1931.73	-55
1931.66	-61
1931.58	-53
1931.5	-56
1931.43	-58
1931.35	-52
1931.27	-56
1931.2	-56
1931.12	-56
1931.04	-61
1930.93	-63
1930.81	-52
1930.7	-58
1930.58	-56
1930.49	-56
1930.4	-60
1930.31	-55
1930.22	-53
1930.13	-57
1930.04	-58
1929.93	-57
1929.83	-55
1929.72	-54
1929.61	-56
1929.5	-57
1929.41	-53
1929.32	-54
1929.23	-56
1929.08	-59
1928.92	-51
1928.8	-56
1928.67	-48
1928.55	-51
1928.42	-50
1928.3	-50
1928.17	-50
1928.05	-48
1927.92	-55
1927.77	-54
1927.62	-55
1927.46	-47
1927.28	-52
1927.1	-56
1926.92	-55
1926.83	-50
1926.74	-55
1926.65	-56
1926.55	-60
1926.46	-53
1926.28	-52
1926.1	-51
1925.92	-45
1925.83	-54
1925.74	-51
1925.65	-51
1925.55	-51
1925.46	-55
1925.33	-52
1925.19	-55
1925.06	-59
1924.92	-54
1924.86	-56
1924.79	-58
1924.73	-58
1924.66	-62
1924.59	-59
1924.53	-59
1924.46	-59
1924.35	-59
1924.25	-55
1924.14	-53
1924.03	-54
1923.92	-58
1923.81	-57
1923.69	-51
1923.58	-51
1923.46	-61
1923.33	-56
1923.19	-46
1923.06	-54
1922.92	-54
1922.87	-55
1922.82	-54
1922.77	-58
1922.72	-58
1922.75	-59
1922.7	-49
1922.65	-51
1922.59	-52
1922.49	-47
1922.38	-55
1922.28	-51
1922.17	-50
1922.06	-55
1921.95	-53
1921.88	-55
1921.8	-58
1921.72	-61
1921.65	-54
1921.57	-48
1921.49	-53
1921.4	-50
1921.31	-51
1921.22	-55
1921.13	-51
1921.04	-50
1920.95	-55
1920.84	-50
1920.72	-48
1920.61	-51
1920.49	-48
1920.36	-50
1920.22	-51
1920	-59
1919.86	-55
1919.63	-55
1919.47	-49
1919.2	-54
1918.93	-47
1918.84	-48
1918.75	-54
1918.66	-53
1918.56	-56
1918.47	-57
1918.38	-52
1918.29	-54
1918.2	-59
1918.11	-56
1918.02	-52
1917.93	-57
1917.78	-63
1917.63	-54
1917.47	-60
1917.2	-59
1916.93	-41
1916.86	-58
1916.78	-54
1916.7	-52
1916.63	-56
1916.55	-57
1916.47	-51
1916.34	-51
1916.2	-58
1916	-61
1915.86	-59
1915.63	-55
1915.4	-57
1915.13	-58
1914.86	-55
1914.77	-57
1914.68	-58
1914.59	-56
1914.49	-57
1914.4	-51
1914.22	-52
1914.04	-58
1913.86	-49
1913.77	-59
1913.68	-59
1913.59	-57
1913.49	-59
1913.4	-61
1913.27	-60
1913.13	-54
1913	-54
1912.86	-57
1912.71	-58
1912.56	-60
1912.4	-57
1912.27	-50
1912.13	-50
1912	-50
1911.86	-50
1911.75	-48
1911.63	-51
1911.52	-49
1911.4	-51
1911.22	-50
1911.04	-54
1910.86	-53
1910.75	-54
1910.63	-57
1910.52	-54
1910.4	-58
1910.27	-55
1910.13	-55
1910	-51
1909.86	-52
1909.77	-51
1909.68	-54
1909.59	-53
1909.49	-51
1909.4	-57
1909.22	-58
1909.04	-52
1908.86	-57
1908.79	-56
1908.71	-58
1908.63	-52
1908.56	-57
1908.48	-57
1908.4	-49
1908.22	-44
1908.04	-48
1907.86	-48
1907.79	-54
1907.71	-47
1907.63	-49
1907.56	-58
1907.48	-52
1907.4	-53
1907.29	-55
1907.19	-55
1907.08	-52
1906.97	-48
1906.86	-54
1906.75	-53
1906.63	-53
1906.52	-56
1906.4	-53
1906.22	-52
1906.04	-51
1905.86	-49
1905.77	-61
1905.68	-50
1905.59	-55
1905.49	-56
1905.4	-64
1905.13	-58
1904.86	-63
1904.8	-50
1904.73	-51
1904.67	-53
1904.6	-58
1904.53	-48
1904.47	-58
1904.4	-55
1904.22	-54
1904.04	-56
1903.86	-57
1903.63	-48
1903.4	NAN
1903.29	-50
1903.19	-49
1903.08	-46
1902.97	-50
1902.86	-52
1902.77	-54
1902.68	-46
1902.59	-53
1902.49	-48
1902.4	-51
1902.29	-53
1902.19	-56
1902.08	-41
1901.97	-53
1901.86	-54
1901.77	-58
1901.68	-52
1901.59	-60
1901.49	-60
1901.4	-56
1901.22	-51
1901.04	-60
1900.86	-53
1900.75	-57
1900.63	-64
1900.52	-58
1900.4	-57
1900.13	-54
1899.86	-52
1899.71	-56
1899.56	-56
1899.4	-55
1899.13	-54
1898.86	-55
1898.71	-61
1898.56	-58
1898.4	-56
1898.22	-49
1898.04	-47
1897.86	-56
1897.71	-61
1897.56	-52
1897.4	-61
1897.29	-53
1897.19	-52
1897.08	-50
1896.97	-50
1896.86	-45
1896.63	-51
1896.4	-45
1896.22	-49
1896.04	-53
1895.86	-49
1895.5	-52
1895.13	-50
1894.77	-54
1894.4	-53
1894.52	-53
1894.63	-52
1894.75	-57
1894.86	-51
1894.75	-50
1894.63	-51
1894.52	-53
1894.4	-53
1894.31	-57
1894.22	-55
1894.13	-51
1894.04	-52
1893.95	-48
1893.86	-50
1893.75	-53
1893.63	-53
1893.52	-52
1893.4	-57
1893.27	-44
1893.13	-51
1893	-53
1892.86	-51
1892.71	-51
1892.56	-58
1892.4	-52
1892.13	-48
1891.86	-46
1891.75	-51
1891.63	-59
1891.52	-49
1891.4	-54
1891.27	-50
1891.13	-55
1891	-49
1890.86	-49
1890.71	-52
1890.56	-52
1890.4	-51
1890.13	-50
1889.86	-51
1889.75	-51
1889.63	-53
1889.52	NAN
1889.4	-55
1889.13	-58
1888.86	-57
1888.63	-60
1888.4	-52
1888.13	-52
1887.86	-59
1887.71	-57
1887.56	-58
1887.4	-55
1887.13	-54
1886.86	-53
1886.75	-51
1886.63	-51
1886.52	-54
1886.4	-49
1886.22	-48
1886.04	-53
1885.86	-57
1885.77	-49
1885.68	-54
1885.59	-51
1885.49	-56
1885.4	-52
1885.22	-53
1885.04	-51
1884.86	-53
1884.71	-58
1884.56	-49
1884.4	-43
1884.22	-46
1884.04	-51
1883.86	-45
1883.75	-50
1883.63	-56
1883.52	-50
1883.4	-48
1883.22	-46
1883.04	-48
1882.86	-60
1882.71	-48
1882.56	-51
1882.4	-54
1882.29	-46
1882.19	-54
1882.08	-50
1881.97	-47
1881.86	-47
1881.75	-54
1881.63	-53
1881.52	-44
1881.4	-47
1881.27	-50
1881.13	-45
1881	-48
1880.86	-43
1880.71	-43
1880.56	-41
1880.4	-40
1880.22	-42
1880.04	-41
1879.86	-44
1879.75	-46
1879.63	-42
1879.52	-43
1879.4	-46
1879.27	-47
1879.13	-50
1879	-46
1878.86	-39
1878.75	-42
1878.63	-41
1878.52	-39
1878.4	-45
1878.27	-46
1878.13	-46
1878	-50
1877.86	-50
1877.63	-48
1877.4	-51
1877.13	-46
1876.86	-49
1876.63	-51
1876.4	-48
1876.13	-49
1875.86	-51
1875.63	-41
1875.4	-47
1875.22	-41
1875.04	-51
1874.86	-47
1874.63	-37
1874.4	-40
1874.22	-43
1874.04	-47
1873.86	-41
1873.75	-38
1873.63	-39
1873.52	-46
1873.4	-49
1873.29	-46
1873.19	-51
1873.08	-46
1872.97	-45
1872.86	-48
1872.8	-48
1872.73	-50
1872.67	-54
1872.6	-54
1872.53	-55
1872.47	-55
1872.4	-53
1872.31	-53
1872.22	-48
1872.13	-49
1872.04	NAN
1871.95	-48
1871.86	-49
1871.71	-52
1871.56	-47
1871.4	-47
1871.22	-45
1871.04	-47
1870.86	-48
1871.71	-52
1871.56	-47
1871.4	-47
1871.22	-45
1871.04	-47
1870.86	-48
