# AGASSIZ Ice Core
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------cu ide
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:2431
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/polar/agassiz/a77del18_1yr.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 2015
# --------------------
# Title 
#	Study_Name: AGASSIZ Ice Core
#
# --------------------
# Investigators
#	Investigators: Fisher, D.A.; Koerner, R.M.; Reeh, N.
# --------------------
# Description_and_Notes
#	Description: 
#
# --------------------
# Publication
#	Authors: David A. Fisher, Roy M. Koerner, Niels Reeh
#	Published_Date_or_Year: 1995-03
#	Published_Title: Holocene climatic records from Agassiz Ice Cap, Ellesmere Island, NWT, Canada 
#	Journal_Name: The Holocene
#	Volume: 5
#	Edition: 	
#	Issue: 1 
#	Pages: 19-24
#	DOI: 10.1177/095968369500500103
#	Online_Resource: 
#	Full_Citation: 
#	Abstract: Four ice cores from the top of the Agassiz Ice Cap and down a flow line have been variously analysed for 8 (18O), ECM (solid conductivity) and ice-melt layer stratigraphy. Stratigraphic correlation of volcanic horizons is used to date the last 8000 years of the cores. The timescales at the Wisconsin/ Holocene transition are pinned at the new GRIP ice-core date. Both 8 and summer-melt records from cores A84 and A87 imply summer temperatures have decreased from 8000 BP to the present by about 2.0 degrees C. Differences in the various 8 series are explained in terms of local drift noise, excessive summer melt and ice flow originating from higher up the local dome where winter snow is scoured away. The present accumulation pattern along the flow line allows one to explain the smoothed differences in the delta records from 8000 BP to the present, but the massive summer melting between 8000 BP and the transition seems to have significantly altered the site and possibly introduced discontinuities. The massive summer melting in the early Holocene alters the volcanic acid (ECM) record in all the cores.
# --------------------
# Funding_Agency
#	Funding_Agency_Name: 
#	Grant: 
# --------------------
# Site_Information
#	Site_Name: Agassiz Ice Cap
#	Location: North America>Canada	
#	Country: Canada
#	Northernmost_Latitude: 80.7
#	Southernmost_Latitude: 80.7
#	Easternmost_Longitude: -73.1
#	Westernmost_Longitude: -73.1
#	Elevation: 1730 m
# --------------------
# Data_Collection
#	Collection_Name: 95Aga01
#	Earliest_Year: 1349
#	Most_Recent_Year: 1988 
#	Time Unit: AD
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	Age,,,year AD,,,,,N
##d18O	d18O,,,per mil SMOW,,ice cores,,,N
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing variables: NAN
#
age_AD	d18O
1789	-30.81
1788	-29.65
1787	-30.33
1786	-31.3
1785	-30.87
1784	-32.01
1783	-31.53
1782	-30.88
1781	-32.4
1780	-32.17
1779	-30.97
1778	-30.59
1777	-30.55
1776	-30.32
1775	-31.54
1774	-30.13
1773	-28.83
1772	-29.21
1771	-29.3
1770	-30.13
1769	-31.12
1768	-31.82
1767	-31.1
1766	-31.16
1765	-31.09
1764	-30.51
1763	-31.64
1762	-32.77
1761	-31.21
1760	-29.94
1759	-30.01
1758	-30.84
1757	-32.05
1756	-31.55
1755	-30.51
1754	-31.49
1753	-32.16
1752	-32.28
1751	-31.7
1750	-31.08
1749	-30.28
1748	-29.79
1747	-31.45
1746	-32.22
1745	-32.07
1744	-30.63
1743	-30.94
1742	-31.97
1741	-31.36
1740	-31.17
1739	-31.71
1738	-30.05
1737	-30.46
1736	-30.73
1735	-29.76
1734	-29.69
1733	-32.11
1732	-32.81
1731	-31.81
1730	-32.05
1729	-33.14
1728	-33.63
1727	-32.7
1726	-32.11
1725	-31.87
1724	-31.96
1723	-32.35
1722	-31.34
1721	-31.18
1720	-31.18
1719	-29.78
1718	-30.04
1717	-31.75
1716	-30.81
1715	-30.13
1714	-29.99
1713	-29.83
1712	-30.24
1711	-30.73
1710	-31.02
1709	-31.39
1708	-31.27
1707	-31.07
1706	-31
1705	-30.85
1704	-31.1
1703	-32.04
1702	-32.14
1701	-33.06
1700	-33.06
1699	-32.29
1698	-32.27
1697	-31.94
1696	-31.88
1695	-31.16
1694	-29.91
1693	-30.21
1692	-30.98
1691	-31.26
1690	-31.91
1689	-31.88
1688	-31.55
1687	-30.76
1686	-29.37
1685	-29.5
1684	-31.39
1683	-32.82
1682	-32.01
1681	-31.58
1680	-31.92
1679	-32.78
1678	-31.44
1677	-32.12
1676	-33.47
1675	-32.71
1674	-32.39
1673	-32.51
1672	-31.68
1671	-30.51
1670	-29.1
1669	-28.95
1668	-30.59
1667	-32.45
1666	-31.97
1665	-31.65
1664	-31.5
1663	-30.8
1662	-31.3
1661	-30.7
1660	-31.39
1659	-33.15
1658	-31.68
1657	-30.65
1656	-31.21
1655	-31.03
1654	-29.09
1653	-32.43
1652	-32.06
1651	-31.37
1650	-30.82
1649	-30.08
1648	-30.41
1647	-30.81
1646	-30.55
1645	-30.6
1644	-30.89
1643	-31.21
1642	-30.4
1641	-30.19
1640	-30.69
1639	-30.38
1638	-30.41
1637	-31.01
1636	-31.11
1635	-30.71
1634	-31.42
1633	-31.66
1632	-31.19
1631	-30.79
1630	-31.04
1629	-31.75
1628	-32.22
1627	-31.81
1626	-29.93
1625	-29.4
1624	-30.46
1623	-31.75
1622	-32.18
1621	-31.73
1620	-31.36
1619	-31.61
1618	-31.48
1617	-31.68
1616	-30.95
1615	-30.01
1614	-29.34
1613	-29.18
1612	-29.28
1611	-29.96
1610	-31.18
1609	-31.98
1608	-32.31
1607	-33.03
1606	-30.83
1605	-29.18
1604	-29.19
1603	-30.1
1602	-30.34
1601	-29.57
1600	-29.6
1599	-31.34
1598	-31.66
1597	-31.88
1596	-31.61
1595	-30.66
1594	-30.44
1593	-30.41
1592	-30.42
1591	-30.83
1590	-30.79
1589	-30.52
1588	-31.26
1587	-31.44
1586	-30.82
1585	-30.48
1584	-30.29
1583	-30.6
1582	-32.23
1581	-33.54
1580	-32.17
1579	-30.39
1578	-30.33
1577	-29.74
1576	-29.23
1575	-29.79
1574	-31.32
1573	-31.95
1572	-30.59
1571	-31.13
1570	-31.54
1569	-32.75
1568	-33.47
1567	-31.59
1566	-32.81
1565	-31.12
1564	-31.31
1563	-31.59
1562	-32.04
1561	-32.38
1560	-32.11
1559	-30.47
1558	-29.87
1557	-29.7
1556	-31.04
1555	-31.44
1554	-31.59
1553	-30.96
1552	-30.16
1551	-30.31
1550	-31.18
1549	-30.36
1548	-30.51
1547	-30.82
1546	-31.72
1545	-31.72
1544	-31.33
1543	-29.85
1542	-29.68
1541	-29.74
1540	-29.97
1539	-30.38
1538	-30.34
1537	-30.23
1536	-29.52
1535	-29.71
1534	-30.01
1533	-31.08
1532	-30.8
1531	-30.9
1530	-31.62
1529	-32.16
1528	-32.31
1527	-32.36
1526	-31.44
1525	-32.16
1524	-32.51
1523	-30.91
1522	-30.21
1521	-30.21
1520	-30.94
1519	-32.05
1518	-32.41
1517	-32.64
1516	-32.5
1515	-32.56
1514	-32.55
1513	-31.83
1512	-30.38
1511	-29.33
1510	-28.47
1509	-29.62
1508	-30.21
1507	-30.58
1506	-30.1
1505	-30.04
1504	-30.18
1503	-31.39
1502	-31.53
1501	-31.35
1500	-30.34
1499	-29.87
1498	-29.35
1497	-29.74
1496	-30.11
1495	-30.57
1494	-30.88
1493	-30.86
1492	-30.82
1491	-30.66
1490	-30.1
1489	-29.38
1488	-29.74
1487	-30.57
1486	-31.72
1485	-31.37
1484	-31.17
1483	-30.9
1482	-31.07
1481	-31.4
1480	-32
1479	-31.46
1478	-31.26
1477	-31.09
1476	-30.44
1475	-30.26
1474	-30.6
1473	-30.84
1472	-30.98
1471	-31.14
1470	-31.11
1469	-31.14
1468	-32.33
1467	-32.07
1466	-31.84
1465	-30.48
1464	-30.14
1463	-29.75
1462	-30.87
1461	-30.99
1460	-31.9
1459	-31.98
1458	-31.77
1457	-31.75
1456	-28.82
1455	-30.35
1454	-32.14
1453	-31.5
1452	-32.01
1451	-32.81
1450	-31.83
1449	-30.37
1448	-30.42
1447	-31.59
1446	-31.44
1445	-30.79
1444	-30.34
1443	-30.37
1442	-30.43
1441	-30.94
1440	-31.82
1439	-31.41
1438	-30.12
1437	-30.03
1436	-30.65
1435	-30.34
1434	-29.85
1433	-30.75
1432	-31.46
1431	-30.49
1430	-30.38
1429	-31.21
1428	-32.09
1427	-31.37
1426	-30.86
1425	-31.14
1424	-31.23
1423	-31
1422	-30.78
1421	-30.77
1420	-30.37
1419	-30.22
1418	-30.78
1417	-30.72
1416	-30.45
1415	-30.53
1414	-30.75
1413	-30.42
1412	-30.2
1411	-29.93
1410	-29.33
1409	-29.07
1408	-30.37
1407	-31.49
1406	-32.26
1405	-32.46
1404	-31.65
1403	-29.96
1402	-30.2
1401	-30.17
1400	-29.97
1399	-29.95
1398	-31.73
1397	-32.59
1396	-31.97
1395	-30.78
1394	-29.6
1393	-28.99
1392	-29.93
1391	-30.67
1390	-30.81
1389	-30.34
1388	-29.53
1387	-31.68
1386	-31.01
1385	-30.87
1384	-31.57
1383	-32.76
1382	-31.95
1381	-31.74
1380	-31.27
1379	-30.42
1378	-29.71
1377	-30.06
1376	-32.41
1375	-31.96
1374	-30.87
1373	-30.03
1372	-30.21
1371	-32.84
1370	-31.46
1369	-31.37
1368	-30.7
1367	-29.7
1366	-30.25
1365	-30.71
1364	-30.87
1363	-30.72
1362	-30.4
1361	-30.19
1360	-28.76
1359	-28.96
1358	-29.57
1357	-30.26
1356	-30.87
1355	-31.53
1354	-31.07
1353	-30.92
1352	-31.09
1351	-31.43
1350	-29.9
1349	-30.3
