# EPICA Dome C Stable Isotope Data to 44.8 KYrBP
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_study_id:2492
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/antarctica/epica_domec/edc96-iso-45kyr.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 2003
# --------------------
# Title 
#	Study_Name: EPICA Dome C Stable Isotope Data to 44.8 KYrBP
# --------------------
# Investigators
#	Investigators: Jouzel, J., V. Masson-Delmotte, O. Cattani, G. Dreyfus, S. Falourd, G. Hoffmann, B. Minster, J. Nouet, J.M. Barnola, J. Chappellaz, H. Fischer,J.C. Gallet, S. Johnsen, M. Leuenberger, L. Loulergue, D. Luethi, H. Oerter, F. Parrenin, G. Raisbeck, D. Raynaud, A. Schilt, J. Schwander, E. Selmo, R. Souchez, R. Spahni, B. Stauffer, J.P. Steffensen, B. Stenni, T.F. Stocker, J.L. Tison, M. Werner, and E.W. Wolff
# --------------------
# Description_and_Notes
# 	Description: EPICA Dome C Stable Isotope Data to 44.8 KYrBP.  
# 
#	The age scale adopted here is the EDC1 (Schwander et al., 2001).   
#   
#	For deltaD data refer to Jouzel et al., 2001 (for ages between 0 and 27.7 ky BP) 
#	and Stenni et al., 2003 (for ages up to 44.8 ky BP).
#   
#	For deuterium excess (d=deltaD-8*delta18O) data refer to Stenni et al., 2001 
#	(for ages between 0 and 27.7 ky BP) and  Stenni et al., 2003 (for ages up to 44.8 ky BP). 
#
#	Some samples were either missing or of very bad quality over two intervals
#	bags 1195-1199: mean sample 1195-0
#	bags 1131-1135: mean sample 1131-0
#	between those levels intervals only one "average" sample has been taken and
#	its value is reported for 5 successive bags
# --------------------
# Publication
#	Authors: Jouzel, J., V. Masson-Delmotte, O. Cattani, G. Dreyfus, S. Falourd, G. Hoffmann, B. Minster, J. Nouet, J.M. Barnola, J. Chappellaz, H. Fischer, J.C. Gallet, S. Johnsen, M. Leuenberger, L. Loulergue, D. Luethi, H. Oerter, F. Parrenin, G. Raisbeck, D. Raynaud, A. Schilt, J. Schwander, E. Selmo, R. Souchez, R. Spahni, B. Stauffer, J.P. Steffensen, B. Stenni, T.F. Stocker, J.L. Tison, M. Werner, and E.W. Wolff
#	Published_Date_or_Year: 2007-08-10
#	Published_Title: Orbital and Millenial Antarctic Climate Variability over the Past 800,000 years
#	Journal_Name: Science
#	Volume: 317
#	Edition: 	
#	Issue: 5839
#	Pages: 793-797
#	DOI: 
#	Online_Resource: 
#	Full_Citation:  
#	Abstract: A high-resolution deuterium profile is now available along the entire  European Project for Ice Coring in Antarctica Dome C ice core, extending  this climate record back to marine isotope stage 20.2, ~800,000 years ago.  Experiments performed with an atmospheric general circulation model  including water isotopes support its temperature interpretation.  We assessed the general correspondence between Dansgaard-Oeschger  events and their smoothed Antarctic counterparts for this Dome C record,  which reveals the presence of such features with similar amplitudes  during previous glacial periods. We suggest that the interplay between  obliquity and precession accounts for the variable intensity of  interglacial periods in ice core records.
# --------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
# --------------------
# Site_Information
#	Site_Name: EPICA Dome C
#	Location: Antarctica
#	Country: 
#	Northernmost_Latitude: -75.10
#	Southernmost_Latitude: -75.10
#	Easternmost_Longitude: 123.35
#	Westernmost_Longitude: 123.35
#	Elevation: 3240 m
# --------------------
# Data_Collection
#	Collection_Name: 07Epic02b
#	Earliest_Year: 44821
#	Most_Recent_Year: 42
#	Time_Unit: yb_1950
#	Notes: {"database":"LMR_FM"}{"database":"PAGES2"}
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	Age,,,years before 1950 AD,,,,,N
##delD	delta deuterium,,,permil SMOW,,Ice Cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
age	delD
3560.27	-399.5
3578.48	-389.9
3596.67	-390.8
3614.85	-394.4
3633.06	-391.7
3651.28	-389.2
3669.58	-401.6
3687.92	-387.2
3706.39	-387.8
3724.93	-404.9
3743.6	-388.9
3762.37	-394.9
3781.26	-393.8
3800.26	-399.6
3819.33	-400.9
3838.48	-391
3857.68	-396.1
3876.92	-398.5
3896.17	-396.5
3915.43	-397.8
3934.67	-392.9
3953.9	-398.7
3973.1	-398.9
3992.27	-390.6
4011.42	-390.4
4030.55	-402.3
4049.67	-389.9
4068.8	-390.3
4087.93	-398.8
4107.06	-397.8
4126.2	-394.9
4145.34	-392.2
4164.48	-404.7
4183.62	-391.2
4202.77	-387.3
4221.94	-396.4
4241.13	-387
4260.38	-398.1
4279.66	-401.4
4298.99	-395.2
4318.33	-393.4
4337.71	-394.9
4357.1	-397.1
4376.5	-400.6
4395.91	-393
4415.33	-387.1
4434.78	-397.5
4454.26	-390.4
4473.8	-399.3
4493.37	-397.5
4512.98	-399.9
4532.62	-395
4552.3	-394.1
4572.01	-393.4
4591.74	-398.4
4611.52	-395.1
4631.33	-396
4651.2	-397.3
4671.08	-389.3
4691.02	-399.6
4710.96	-402.3
4730.9	-396.7
4750.8	-397.2
4770.67	-402
4790.45	-396.9
4810.18	-390.9
4829.82	-393.4
4849.43	-395.9
4869	-395.1
4888.56	-392.7
4908.12	-389
4927.69	-397.9
4947.29	-398.9
4966.9	-396.8
4986.51	-396.6
5006.11	-392.7
5025.7	-400.6
5045.25	-396.3
5064.78	-395.6
5084.27	-393.3
5103.75	-391.4
5123.23	-391.3
5142.72	-393.2
5162.23	-397.6
5181.79	-395.8
5201.38	-403.1
5221.02	-396.3
5240.7	-390.6
5260.47	-396
5280.32	-390.6
5300.29	-396.3
5320.39	-394.5
5340.63	-391.4
5361	-407.6
5381.47	-401.2
5402	-402.4
5422.56	-395
5443.07	-402.5
5463.52	-407.9
5483.83	-399.6
5504.04	-394.6
5524.09	-387.2
5544.01	-396.2
5563.83	-394
5583.52	-399.1
5603.13	-395.2
5622.63	-396
5642.06	-400.4
5661.39	-391.1
5680.66	-399.2
5699.86	-386.2
5719.05	-398.9
5738.22	-389
5757.42	-388.4
5776.66	-400.4
5796.01	-392.7
5815.42	-391
5834.98	-392.5
5854.61	-397.7
5874.36	-399.8
5894.17	-398.7
5914.04	-403.7
5933.93	-397.4
5953.83	-391.7
5973.72	-394.5
5993.6	-396.8
6013.48	-399.2
6033.36	-394
6053.26	-391.4
6073.18	-403.5
6093.14	-389.5
6113.14	-399.9
6133.19	-397.4
6153.31	-398.6
6173.47	-394.1
6193.72	-398.4
6214	-401.7
6234.37	-392.6
6254.77	-395.4
6275.23	-402.1
6295.7	-403.6
6316.2	-396.5
6336.69	-402.5
6357.18	-398.8
6377.66	-397
6398.15	-389.4
6418.67	-395
6439.22	-404.9
6459.83	-402.2
6480.5	-389.2
6501.24	-397
6522.05	-401.8
6542.92	-398.4
6563.83	-407.8
6584.76	-395.4
6605.66	-403.1
6626.56	-406.1
6647.39	-390.4
6668.2	-392.6
6688.94	-395.7
6709.63	-402.9
6730.25	-401.9
6750.8	-401.2
6771.29	-400.4
6791.69	-397.5
6812.05	-389.4
6832.39	-395.4
6852.75	-387.9
6873.18	-398.3
6893.69	-398.7
6914.33	-401.3
6935.11	-396.8
6956.03	-395.6
6977.14	-402.5
6998.38	-399.5
7019.83	-397.8
7041.38	-400.5
7063.14	-400.8
7084.98	-396.1
7106.96	-405.3
7128.98	-411.9
7151.04	-401.7
7172.44	-399.3
7193.25	-404.7
7213.1	-403.1
7232.52	-402.3
7251.85	-396.1
7271.16	-388.3
7290.43	-398.5
7309.69	-406.3
7328.92	-399.9
7348.12	-404.7
7367.28	-403.8
7386.35	-395
7405.36	-402.8
7424.21	-404.2
7443	-399.1
7461.62	-393.3
7480.17	-399.1
7498.61	-389.2
7517.02	-397.7
7535.39	-388.4
7553.76	-400.3
7572.13	-403.7
7590.52	-398.3
7608.92	-396.1
7627.34	-390.7
7645.79	-404.7
7664.27	-400.2
7682.78	-388.5
7701.34	-390.4
7719.95	-405.5
7738.62	-399.5
7757.34	-402.1
7776.11	-402.2
7794.96	-395.2
7813.86	-391.6
7832.89	-396.5
7852	-399.5
7871.28	-400.6
7890.67	-401.6
7910.21	-400.6
7929.87	-406.3
7949.63	-398.3
7969.5	-411.7
7989.43	-399.8
8009.43	-396.9
8029.45	-401.4
8049.51	-405.3
8069.55	-408.3
8089.58	-406.5
8109.57	-400.8
8129.52	-403.2
8149.4	-397.5
8169.25	-401
8189.04	-401.5
8208.8	-400.4
8228.51	-400.3
8248.17	-407.3
8267.75	-403
8287.26	-404.2
8306.67	-401.2
8325.97	-397.2
8345.19	-396.9
8364.28	-397.8
8383.31	-409.5
8402.23	-397.1
8421.12	-390.3
8439.95	-397.5
8458.78	-401.9
8477.61	-392.4
8496.47	-399.9
8515.36	-399.3
8534.3	-396.7
8553.28	-402.1
8572.28	-401.8
8591.3	-397.5
8610.32	-400.2
8629.32	-395
8648.27	-404.4
8667.18	-402.1
8686.02	-397.9
8704.79	-393.4
8723.49	-397.7
8742.12	-397.4
8760.71	-397.4
8779.25	-399
8797.78	-391.8
8816.3	-392.7
8834.84	-401.1
8853.41	-396.1
8872	-397.7
8890.63	-395.6
8909.29	-398.6
8927.97	-394.9
8946.65	-394.9
8965.31	-407.4
8983.91	-403.4
9002.46	-392.2
9020.9	-400.4
9039.27	-391.1
9057.53	-388.5
9075.71	-394.8
9093.82	-397.7
9111.85	-401.2
9129.84	-391.9
9147.75	-393.3
9165.62	-394.3
9183.42	-395
9201.21	-392.4
9218.98	-393.5
9236.74	-390
9254.51	NAN
9272.3	-388.5
9290.1	-394.3
9307.9	-403.6
9325.69	-393.3
9343.44	-398
9361.14	-391
9378.75	-395.8
9396.29	-386.4
9413.73	-391.8
9431.08	-398.2
9448.36	-391.6
9465.55	-393.4
9482.69	-384.4
9499.78	-391.3
9516.87	-391
9533.97	-388.3
9551.1	-391.4
9568.32	-382.9
9585.61	-387.2
9603	-405.5
9620.48	-391.7
9638.02	-392.1
9655.62	-400.4
9673.24	-386.7
9690.88	-394.5
9708.51	-389.9
9726.12	-394.7
9743.7	-396.6
9761.24	-388.6
9778.72	-392.9
9796.15	-395.2
9813.51	-389.1
9830.82	-388.7
9848.08	-391.8
9865.31	-388.8
9882.5	-397.7
9899.69	-390.4
9916.89	-382.1
9934.13	-387.9
9951.42	-390.6
9968.8	-393.3
9986.25	-388.1
10003.82	-391.6
10021.46	-396.9
10039.22	-398.7
10057.02	-386.6
10074.91	-390.7
10092.84	-391.2
10110.83	-389.5
10128.83	-400.9
10146.85	-388.6
10164.82	-397.9
10182.76	-393
10200.59	-394.4
10218.35	-399.4
10235.97	-388.2
10253.52	-386.8
10270.98	-383
10288.43	-387.5
10305.88	-390.1
10323.41	-377.1
10341	-397.4
10358.75	-390.6
10376.57	-393.2
10394.57	-395.2
10412.64	-393.7
10430.85	-392.9
10449.13	-391.4
10467.52	-384.5
10485.99	-394.4
10504.54	-394.8
10523.16	-395.8
10541.81	-396.2
10560.5	-395.4
10579.2	-391.7
10597.92	-390.9
10616.65	-388
10635.39	-392.6
10654.16	-397.7
10672.94	-394.3
10691.75	-391.4
10710.57	-387.7
10729.42	-395.2
10748.29	-400.3
10767.17	-393.3
10786.07	-390
10804.99	-390.9
10823.95	-387.4
10842.95	-389.7
10862.01	-398
10881.1	-396.1
10900.21	-392
10919.32	-397.7
10938.39	-398.9
10957.44	-394.7
10976.42	-386.8
10995.37	-385.8
11014.28	-387.9
11033.17	-390.7
11052.05	-402
11070.91	-392.6
11089.76	-390.8
11108.59	-394.6
11127.42	-381
11146.27	-382.1
11165.12	-399.5
11184	-393.5
11202.88	-398.4
11221.76	-393.4
11240.62	-390.9
11259.48	-386.1
11278.36	-387.8
11297.28	-383.8
11316.3	-386.9
11335.37	-393
11354.59	-396.6
11373.87	-394.1
11393.26	-395.5
11412.7	-395.4
11432.2	-389.6
11451.77	-394.8
11471.37	-388.3
11491.08	-394.8
11510.86	-387.9
11530.82	-396.1
11550.9	-391.3
11571.23	-393.6
11591.76	-387.8
11612.58	-396.1
11633.69	-403.2
11655.05	-399.4
11676.74	-400.8
11698.61	-399.4
11720.81	-400.9
11743.14	-399.2
11765.77	-404.9
11788.55	-404
11811.57	-398.2
11834.78	-400
11858.22	-399.8
11881.91	-406.2
11905.78	-403.5
11929.93	-405.5
11954.21	-414.8
11978.72	-406.2
12003.33	-405.8
12028.11	-410.9
12053	-403.7
12078.05	-400.6
12103.29	-409.6
12128.7	-401.2
12154.38	-413.3
12180.22	-414.3
12206.38	-408.8
12232.68	-417.4
12259.31	-406.8
12286.11	-404.3
12313.24	-412.4
12340.62	-412.6
12368.27	-410.9
12396.19	-420.8
12424.29	-417.2
12452.57	-418.8
12480.93	-415.6
12509.36	-418.6
12537.81	-410.9
12566.25	-413.7
12594.67	-412.7
12623.06	-419.3
12651.38	-420.8
12679.64	-412.1
12707.81	-416
12735.92	-408.8
12763.94	-413.9
12791.91	-416.4
12819.78	-417.7
12847.61	-414.9
12875.34	-410.4
12903	-411.6
12930.58	-415
12958.07	-418.4
12985.48	-415.5
13012.78	-412.9
13040.04	-408
13067.22	-410.8
13094.4	-414.8
13121.6	-408.7
13148.85	-408.5
13176.18	-411.8
13203.6	-412.8
13231.11	-419
13258.71	-417.5
13286.37	-414
13314.12	-416.6
13341.92	-410.8
13369.8	-403.4
13397.74	-413.7
13425.79	-410.2
13453.93	-415.9
13482.17	-416.8
13510.44	-417.3
13538.74	-417.1
13566.98	-411.9
13595.17	-415.5
13623.22	-413.4
13651.2	-405
13679	-417.2
13706.68	-405.5
13734.2	-414.3
13761.55	-414.8
13788.75	-412
13815.75	-407.5
13842.64	-403.4
13869.36	-402.3
13896	-405.9
13922.49	-410.4
13948.89	-410.8
13975.12	-413.4
14001.2	-406
14027.1	-402.6
14052.8	-404.3
14078.36	-406.9
14103.75	-411.2
14129.08	-392.2
14154.39	-397.7
14179.77	-399.1
14205.33	-402.3
14231.11	-401.1
14257.22	-403.9
14283.72	-401.2
14310.57	-418.2
14337.92	-408.8
14365.55	-402.3
14393.72	-411.1
14422.13	-411.1
14451.02	-407.3
14480.1	-413.6
14509.52	-411.2
14539.07	-418.6
14568.76	-415.7
14598.46	-411.3
14628.16	-416.2
14657.77	-412.6
14687.32	-407.6
14716.77	-410.1
14746.17	-411.6
14775.53	-407.5
14804.9	-409.9
14834.3	-411.3
14863.78	-419
14893.35	-399.4
14923.11	-413
14952.99	-416.4
14983.13	-416.3
15013.42	-410
15044.04	-410.7
15074.87	-412.7
15106.08	-411.8
15137.57	-414.2
15169.4	-416.6
15201.58	-420
15233.99	-418.5
15266.7	-419.6
15299.53	-418.7
15332.56	-420.1
15365.66	-419.8
15398.87	-414
15432.13	-416.2
15465.46	-417.6
15498.86	-421.6
15532.31	-416.6
15565.85	-423.8
15599.46	-414.2
15633.21	-417.8
15667.05	-416.9
15701.14	-419.1
15735.38	-417.3
15769.92	-419.1
15804.71	-420.3
15839.78	-422.5
15875.2	-417.7
15910.84	-425.4
15946.86	-420.8
15983.05	-421.1
16019.58	-424.1
16056.24	-426.8
16093.15	-425.9
16130.2	-420.9
16167.43	-421.9
16204.86	-421.7
16242.45	-422.6
16280.33	-429.8
16318.38	-423.9
16356.81	-421.9
16395.45	-425.8
16434.55	-426
16473.92	-425.7
16513.78	-426.4
16554.02	-434.2
16594.67	-427.5
16635.82	-429.9
16677.29	-428.1
16719.32	-426.1
16761.63	-438.3
16804.49	-429.4
16847.57	-434.5
16891.08	-433.9
16934.79	-434.6
16978.78	-439.3
17022.98	-431.6
17067.34	-432
17111.99	-435.5
17156.8	-429.4
17202.02	-437.2
17247.46	-429.5
17293.42	-441.5
17339.66	-436.2
17386.41	-435.6
17433.53	-439.9
17481.07	-435.5
17529.01	-439.7
17577.22	-442.5
17625.77	-442.1
17674.45	-442.1
17723.34	-443.5
17772.3	-433.9
17821.39	-439
17870.56	-443.7
17919.82	-438.6
17969.18	-438.4
18018.62	-442.5
18068.15	-444.2
18117.72	-443.1
18167.35	-440.5
18217.01	-440.7
18266.72	-438.8
18316.47	-440.3
18366.28	-441.9
18416.14	-441.7
18466.03	-441.4
18515.94	-442.3
18565.85	-441.6
18615.72	-447.4
18665.58	-437.2
18715.41	-440.8
18765.23	-436.5
18815.05	-444.8
18864.88	-440.5
18914.74	-442.9
18964.61	-441.4
19014.49	-439.3
19064.38	-443.4
19114.27	-438.2
19164.14	-446
19213.98	-441.3
19263.75	-435.8
19313.46	-447.9
19363.08	-444.6
19412.63	-436.3
19462.1	-442.5
19511.57	-441.3
19561.05	-432
19610.68	-442.6
19660.38	-438.7
19710.33	-445.1
19760.39	-440.2
19810.64	-443.8
19860.96	-443
19911.34	-446.5
19961.65	-441.5
20011.89	-446.5
20061.92	-444.9
20111.83	-438.9
20161.5	-438.3
20211.08	-436.4
20260.48	-442.4
20309.8	-448
20358.99	-444.2
20408.1	-441.7
20457.11	-439.5
20506.06	-442.1
20554.98	-437.5
20603.89	-444.1
20652.81	-440.6
20701.77	-442.5
20750.75	-443.5
20799.76	-443.7
20848.78	-446.5
20897.81	-438.8
20946.88	-438.3
20995.98	-441.2
21045.16	-442.3
21094.39	-443.3
21143.73	-443.2
21193.13	-439.5
21242.66	-441.5
21292.24	-441.8
21341.93	-442.2
21391.65	-441.7
21441.42	-446.3
21491.17	-440.9
21540.9	-442.5
21590.57	-437.8
21640.2	-439.7
21689.73	-445.6
21739.2	-445.7
21788.55	-440.6
21837.86	-436.9
21887.12	-432.8
21936.37	-446.1
21985.63	-443.7
22034.9	-438.8
22084.18	-443.3
22133.44	-446.2
22182.7	-442.9
22231.95	-439.2
22281.22	-437.7
22330.56	-436.2
22380	-442
22429.58	-440.3
22479.33	-443.1
22529.19	-442.2
22579.17	-444.4
22629.19	-445.4
22679.2	-443.5
22729.18	-438.3
22779.05	-445.8
22828.83	-445
22878.49	-435.6
22928.07	-440.3
22977.58	-442
23027.06	-437.9
23076.53	-440.8
23125.98	-445.1
23175.42	-439.5
23224.78	-445.5
23274.05	-441.7
23323.14	-443.3
23372.03	-441.9
23420.67	-444
23468.99	-442.9
23517.08	-440.2
23564.85	-436.1
23612.47	-438.6
23659.91	-434.9
23707.31	-439.5
23754.67	-440.7
23802.04	-438.3
23849.45	-447.2
23896.89	-441.8
23944.35	-439.3
23991.89	-441.3
24039.48	-437.7
24087.27	-438.9
24135.19	-439.9
24183.46	-437.4
24231.95	-439.3
24280.88	-441.4
24330.11	-441.8
24379.69	-448.1
24429.56	-445.4
24479.59	-443.4
24529.74	-442.8
